name,price,price_for_metr,floor_object,total_floors,type_of_home,square_home,live_square,kitchen_square,height_ceiling,bathroom,balcony,repair,yer_home,garbage_chute,type_home,type_of_overlap,entrances,heating,accident_rate,gas_supply,finishing,number_of_elevators,address,link
1-комн. квартира,1250000,74850,3,5,Вторичка,16.7,Null,5.0,Null,1,Null,Без ремонта,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,"Челябинская область, Челябинск, р-н Металлургический, мкр. Бакал, ш. Металлургов, 57",https://chelyabinsk.cian.ru/sale/flat/292906762/
1-комн. квартира,1250000,69444,5,5,Вторичка,18.0,Null,6.0,Null,1,1,Косметический,1969,Null,Кирпичный,Железобетонные,3,Центральное,Нет,Null,Null,Null,"Челябинская область, Челябинск, р-н Металлургический, мкр. Бакал, ш. Металлургов, 61А",https://chelyabinsk.cian.ru/sale/flat/292593119/
Студия,1250000,73529,2,5,Вторичка,17.0,9.0,3.0,Null,1,Null,Без ремонта,Null,Null,Панельный,Null,Null,Null,Null,Null,Null,Null,"Челябинская область, Челябинск, р-н Металлургический, мкр. Бакал, ш. Металлургов, 57",https://chelyabinsk.cian.ru/sale/flat/293200379/
1-комн. квартира,1450000,80556,5,5,Вторичка,18.0,Null,13.0,2.5,1,Null,Косметический,1973,Null,Кирпичный,Деревянные,3,Центральное,Нет,Null,Null,Null,"Челябинская область, Челябинск, р-н Тракторозаводский, ул. Культуры, 98А",https://chelyabinsk.cian.ru/sale/flat/292517000/
1-комн. квартира,1500000,49180,5,5,Вторичка,30.5,17.0,6.0,Null,1,Null,Косметический,1971,Null,Null,Нет информации,2,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Тракторозаводский, ул. Танкистов, 191",https://chelyabinsk.cian.ru/sale/flat/291714353/
1-комн. квартира,1450000,86310,3,5,Вторичка,16.8,Null,5.0,Null,1,Null,Косметический,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,"Челябинская область, Челябинск, р-н Металлургический, мкр. Бакал, ш. Металлургов, 57",https://chelyabinsk.cian.ru/sale/flat/293920228/
3-комн. квартира,1496000,25486,1,5,Вторичка,58.7,Null,Null,Null,Null,Null,Null,1975,Null,Блочный,Железобетонные,6,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Металлургический, мкр. Бакал, ул. Комаровского, 11",https://chelyabinsk.cian.ru/sale/flat/293296489/
Студия,1330000,77326,4,5,Вторичка,17.2,Null,Null,2.5,Null,Null,Косметический,1969,Null,Кирпичный,Железобетонные,3,Центральное,Нет,Null,Null,Null,"Челябинская область, Челябинск, р-н Металлургический, мкр. Бакал, ш. Металлургов, 61А",https://chelyabinsk.cian.ru/sale/flat/293385520/
1-комн. квартира,1350000,49451,1,1,Вторичка,27.3,Null,8.0,Null,1,1,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,"Челябинская область, Челябинск, р-н Советский, ул. 2-я Базовая, 24",https://chelyabinsk.cian.ru/sale/flat/294196624/
1-комн. квартира,1600000,69565,5,5,Вторичка,23.0,Null,6.0,Null,1,Null,Косметический,1969,Null,Кирпичный,Железобетонные,3,Центральное,Нет,Null,Null,Null,"Челябинская область, Челябинск, р-н Металлургический, мкр. Бакал, ш. Металлургов, 61А",https://chelyabinsk.cian.ru/sale/flat/294420485/
Студия,1450000,90625,2,5,Вторичка,16.0,9.3,1.7,Null,1,Null,Евроремонт,Null,Null,Монолитно-кирпичный,Null,Null,Null,Null,Null,Null,Null,"Челябинская область, Челябинск, р-н Металлургический, мкр. Бакал, ш. Металлургов, 57",https://chelyabinsk.cian.ru/sale/flat/293200378/
Студия,1550000,62249,1,5,Вторичка,24.9,15.0,4.9,Null,1,Null,Косметический,1929,Null,Кирпичный,Нет информации,2,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Калининский, мкр. ЧГРЭС, Российская ул., 8А",https://chelyabinsk.cian.ru/sale/flat/292577747/
1-комн. квартира,1450600,46643,4,4,Вторичка,31.1,16.7,Null,Null,Null,Null,Косметический,1964,Null,Null,Нет информации,2,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Советский, мкр. Новосинеглазовский, Новосинеглазово поселок, Советская ул., 19",https://chelyabinsk.cian.ru/sale/flat/284539923/
1-комн. квартира,1590000,50316,2,5,Вторичка,31.6,12.0,14.0,3.3,Null,Null,Без ремонта,1974,Null,Кирпичный,Деревянные,2,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Советский, ул. Орджоникидзе, 29",https://chelyabinsk.cian.ru/sale/flat/292698034/
1-комн. квартира,1350000,38682,1,5,Вторичка,34.9,18.0,8.0,2.5,1,1,Евроремонт,Null,Null,Кирпичный,Null,Null,Null,Null,Null,Null,1,"Челябинская область, Челябинск, р-н Тракторозаводский, ул. ОПМС-42, 5",https://chelyabinsk.cian.ru/sale/flat/288616352/
1-комн. квартира,1450000,46774,3,5,Вторичка,31.0,Null,5.0,Null,1,1,Косметический,Null,Null,Кирпичный,Null,Null,Null,Null,Null,Null,Null,"Челябинская область, Челябинск, р-н Тракторозаводский, ул. ОПМС-42, 4",https://chelyabinsk.cian.ru/sale/flat/291267590/
1/2 квартиры,1500000,22762,6,9,Вторичка,65.9,Null,Null,Null,1,1,Косметический,2011,Да,Панельный,Железобетонные,7,Центральное,Нет,Null,Null,1,"Челябинская область, Челябинск, р-н Калининский, мкр. 26-й, ул. Чичерина, 25",https://chelyabinsk.cian.ru/sale/flat/293795460/
1-комн. квартира,1450000,35194,1,1,Вторичка,41.2,Null,Null,Null,1,Null,Косметический,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,"Челябинская область, Челябинск, р-н Советский, мкр. Новосинеглазовский, Новосинеглазово поселок, Железнодорожная ул., 15А",https://chelyabinsk.cian.ru/sale/flat/293097923/
2-комн. квартира,1800000,42553,1,2,Вторичка,42.3,Null,Null,Null,Null,Null,Косметический,1957,Null,Блочный,Железобетонные,1,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Ленинский, Новороссийская ул., 38А",https://chelyabinsk.cian.ru/sale/flat/282580510/
1/2 квартиры,1900000,29141,4,5,Вторичка,65.2,42.5,Null,Null,1,1,Косметический,1967,Null,Панельный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Металлургический, мкр. Першино, ул. 50-летия ВЛКСМ, 15",https://chelyabinsk.cian.ru/sale/flat/290949121/
1-комн. квартира,1849000,58698,1,5,Вторичка,31.5,18.0,6.0,2.5,1,Null,Без ремонта,1964,Null,Кирпичный,Железобетонные,12,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Металлургический, мкр. Бакал, ш. Металлургов, 49а",https://chelyabinsk.cian.ru/sale/flat/293931507/
1-комн. квартира,1870000,49211,2,9,Вторичка,38.0,Null,17.0,Null,1,Null,Без ремонта,1976,Null,Панельный,Железобетонные,2,Центральное,Нет,Null,Null,Null,"Челябинская область, Челябинск, р-н Тракторозаводский, Салютная ул., 23",https://chelyabinsk.cian.ru/sale/flat/293531856/
2-комн. квартира,1800000,40632,2,2,Вторичка,44.3,29.0,7.0,Null,1,1,Косметический,1959,Null,Null,Деревянные,6,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Советский, ул. Заслонова, 1",https://chelyabinsk.cian.ru/sale/flat/286799130/
1-комн. квартира,1650000,65476,2,5,Вторичка,25.2,Null,5.0,Null,1,Null,Без ремонта,1966,Null,Панельный,Железобетонные,3,Центральное,Нет,Null,Null,Null,"Челябинская область, Челябинск, р-н Ленинский, ул. Энергетиков, 3",https://chelyabinsk.cian.ru/sale/flat/293904894/
1-комн. квартира,1700000,61594,1,2,Вторичка,27.6,Null,6.0,Null,1,Null,Косметический,1957,Null,Панельный,Железобетонные,6,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Советский, ул. Заслонова, 9",https://chelyabinsk.cian.ru/sale/flat/293840908/
1-комн. квартира,1800000,68966,4,5,Вторичка,26.1,16.0,5.0,Null,1,1,Косметический,1961,Null,Блочный,Железобетонные,6,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Тракторозаводский, мкр. 2-й участок, ул. Танкистов, 140",https://chelyabinsk.cian.ru/sale/flat/293736797/
3-комн. квартира,1850000,36062,2,2,Вторичка,51.3,Null,7.0,Null,1,Null,Null,1956,Null,Блочный,Деревянные,2,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Курчатовский, Челябэнерго поселок, 5",https://chelyabinsk.cian.ru/sale/flat/289211007/
1-комн. квартира,1700000,82126,2,9,Вторичка,20.7,Null,4.0,Null,1,1,Null,1987,Null,Null,Железобетонные,1,Индивидуальный тепловой пункт,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Тракторозаводский, мкр. Первоозерный, Вязовая ул., 29",https://chelyabinsk.cian.ru/sale/flat/293548303/
1-комн. квартира,1660000,54605,1,2,Вторичка,30.4,Null,10.0,Null,1,Null,Косметический,1961,Null,Блочный,Железобетонные,2,Нет,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Металлургический, мкр. 1-й Аэропорт, Аэропорт поселок, 9",https://chelyabinsk.cian.ru/sale/flat/292939387/
1-комн. квартира,1650000,46218,1,1,Вторичка,35.7,18.0,10.0,Null,1,Null,Косметический,1968,Null,Кирпичный,Железобетонные,1,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Советский, мкр. Федоровка, Зерновая ул., 3",https://chelyabinsk.cian.ru/sale/flat/294391469/
1-комн. квартира,1700000,68548,4,5,Вторичка,24.8,18.0,3.0,2.7,1,Null,Без ремонта,1969,Null,Монолитный,Железобетонные,3,Центральное,Нет,Null,Null,Null,"Челябинская область, Челябинск, р-н Металлургический, мкр. Бакал, ул. 50-летия ВЛКСМ, 6",https://chelyabinsk.cian.ru/sale/flat/292259679/
1/2 квартиры,1800000,75000,2,11,Вторичка,24.0,Null,Null,2.7,Null,1,Косметический,2018,Null,Null,Железобетонные,2,Нет информации,Нет,Null,Null,2,"Челябинская область, Челябинск, р-н Центральный, мкр. Парковый-2, ул. Петра Столыпина, 13А",https://chelyabinsk.cian.ru/sale/flat/291271430/
1-комн. квартира,1810000,54848,1,2,Вторичка,33.0,Null,6.0,Null,1,Null,Косметический,1957,Null,Блочный,Деревянные,2,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Металлургический, ул. Дегтярева, 22А",https://chelyabinsk.cian.ru/sale/flat/294179315/
2-комн. квартира,2100000,58333,6,9,Вторичка,36.0,17.0,11.0,Null,1,Null,Евроремонт,1980,Null,Панельный,Железобетонные,2,Центральное,Нет,Null,Null,1,"Челябинская область, Челябинск, р-н Тракторозаводский, ул. Марченко, 33В",https://chelyabinsk.cian.ru/sale/flat/293504732/
2-комн. квартира,1970000,46905,2,2,Вторичка,42.0,Null,7.0,Null,1,1,Косметический,1972,Null,Null,Нет информации,3,Центральное,Нет,Null,Null,Null,"Челябинская область, Челябинск, р-н Тракторозаводский, Стройгородок 2 поселок, 5",https://chelyabinsk.cian.ru/sale/flat/289362755/
1-комн. квартира,2000000,55556,1,2,Вторичка,36.0,Null,7.0,Null,1,1,Косметический,1944,Null,Блочный,Железобетонные,3,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Ленинский, ул. Коммунаров, 10",https://chelyabinsk.cian.ru/sale/flat/294509664/
1-комн. квартира,2150000,75439,6,9,Вторичка,28.5,Null,5.0,Null,1,1,Косметический,1987,Null,Монолитный,Железобетонные,2,Индивидуальный тепловой пункт,Нет,Null,Null,Null,"Челябинская область, Челябинск, р-н Тракторозаводский, ул. Хохрякова, 2Б",https://chelyabinsk.cian.ru/sale/flat/294429128/
1-комн. квартира,2200000,66667,9,9,Вторичка,33.0,Null,8.7,Null,1,1,Косметический,1974,Null,Панельный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Металлургический, мкр. Бакал, ш. Металлургов, 35Б",https://chelyabinsk.cian.ru/sale/flat/294458971/
1-комн. квартира,2200000,64706,1,3,Вторичка,34.0,18.0,6.0,3.0,1,Null,Косметический,1951,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Металлургический, ул. Мира, 42",https://chelyabinsk.cian.ru/sale/flat/294435052/
1-комн. квартира,1950000,55714,7,10,Вторичка,35.0,18.0,12.0,2.5,1,2,Косметический,1978,Null,Панельный,Железобетонные,2,Центральное,Нет,Null,Null,1,"Челябинская область, Челябинск, р-н Металлургический, мкр. Бакал, ул. 50-летия ВЛКСМ, 8А",https://chelyabinsk.cian.ru/sale/flat/290594282/
1-комн. квартира,2100000,76364,4,9,Вторичка,27.5,Null,6.6,Null,1,Null,Null,1993,Null,Панельный,Железобетонные,2,Центральное,Нет,Null,Null,Null,"Челябинская область, Челябинск, р-н Калининский, мкр. Бабушкина, ул. Молодогвардейцев, 47А",https://chelyabinsk.cian.ru/sale/flat/293515245/
1-комн. квартира,1950000,63934,5,5,Вторичка,30.5,Null,6.0,2.5,1,1,Косметический,1965,Null,Блочный,Железобетонные,5,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Металлургический, Социалистическая ул., 48",https://chelyabinsk.cian.ru/sale/flat/292726062/
1-комн. квартира,2000000,55402,1,9,Вторичка,36.1,16.0,12.0,2.5,1,Null,Косметический,1978,Null,Панельный,Железобетонные,2,Центральное,Нет,Null,Null,1,"Челябинская область, Челябинск, р-н Калининский, мкр. Заручейный, Российская ул., 57Б",https://chelyabinsk.cian.ru/sale/flat/293507614/
1-комн. квартира,2200000,122222,1,9,Вторичка,18.0,Null,6.0,Null,1,Null,Косметический,1984,Null,Панельный,Железобетонные,9,Центральное,Нет,Null,Null,Null,"Челябинская область, Челябинск, р-н Курчатовский, мкр. 11-й, Комсомольский просп., 109а",https://chelyabinsk.cian.ru/sale/flat/292973789/
Студия,2170000,90417,1,10,Вторичка,24.0,13.0,6.0,2.7,Null,Null,Косметический,2014,Null,Панельный,Железобетонные,2,Центральное,Нет,Null,Null,1,"Челябинская область, Челябинск, р-н Тракторозаводский, мкр. Яблочный, ул. Конструктора Духова, 19",https://chelyabinsk.cian.ru/sale/flat/292317924/
1-комн. квартира,2199000,72336,3,10,Вторичка,30.4,15.0,8.7,Null,Null,Null,Null,1971,Null,Блочный,Железобетонные,4,Центральное,Нет,Null,Null,Null,"Челябинская область, Челябинск, р-н Металлургический, мкр. Бакал, ул. 50-летия ВЛКСМ, 4",https://chelyabinsk.cian.ru/sale/flat/294009473/
2-комн. квартира,2150000,49654,4,5,Вторичка,43.3,28.0,6.0,Null,1,1,Без ремонта,1961,Нет,Блочный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Металлургический, ул. Сталеваров, 1А",https://chelyabinsk.cian.ru/sale/flat/290168421/
1-комн. квартира,2000000,66445,1,2,Вторичка,30.1,Null,7.8,Null,1,Null,Косметический,1991,Null,Null,Нет информации,1,Нет информации,Нет,Null,Null,Null,"Челябинская область, Челябинск, р-н Ленинский, Якутская ул., 5",https://chelyabinsk.cian.ru/sale/flat/293640543/
1-комн. квартира,2150000,71192,5,5,Вторичка,30.2,Null,6.0,Null,1,Null,Косметический,1961,Null,Панельный,Железобетонные,6,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Металлургический, ул. Жукова, 4",https://chelyabinsk.cian.ru/sale/flat/294018081/
1-комн. квартира,2200000,70968,1,5,Вторичка,31.0,Null,6.0,Null,1,Null,Косметический,1900,Null,Панельный,Железобетонные,8,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Металлургический, мкр. Першино, Аральская ул., 243А",https://chelyabinsk.cian.ru/sale/flat/290030145/
1-комн. квартира,2000000,64103,2,2,Вторичка,31.2,Null,6.0,Null,1,Null,Косметический,1944,Null,Деревянный,Деревянные,2,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Ленинский, Ереванская ул., 13",https://chelyabinsk.cian.ru/sale/flat/293531875/
1-комн. квартира,2080000,65823,1,5,Вторичка,31.6,Null,6.0,Null,1,Null,Косметический,1966,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Металлургический, Байкальская ул., 48",https://chelyabinsk.cian.ru/sale/flat/291120593/
1-комн. квартира,2050000,77563,10,10,Новостройка,26.43,14.0,5.0,Null,1,1,Null,Null,Null,Панельный,Null,Null,Null,Null,Null,Null,1,"Челябинская область, Челябинск, р-н Тракторозаводский, мкр. Чурилово, ул. Черничная",https://chelyabinsk.cian.ru/sale/flat/293739864/
Студия,2100000,86066,10,10,Вторичка,24.4,14.4,5.0,2.6,Null,Null,Косметический,2016,Null,Null,Железобетонные,2,Центральное,Нет,Null,Null,1,"Челябинская область, Челябинск, р-н Советский, мкр. Новосинеглазовский, ул. Пугачева, 61",https://chelyabinsk.cian.ru/sale/flat/292455132/
2-комн. квартира,2100000,58172,2,3,Вторичка,36.1,Null,8.0,Null,1,1,Косметический,1948,Null,Кирпичный,Деревянные,1,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Металлургический, ул. Мира, 55",https://chelyabinsk.cian.ru/sale/flat/294341428/
1-комн. квартира,2200000,70513,2,2,Вторичка,31.2,18.0,7.0,Null,1,Null,Косметический,1972,Null,Кирпичный,Железобетонные,2,Центральное,Нет,Null,Null,Null,"Челябинская область, Челябинск, р-н Центральный, мкр. Шершни, ул. Гидрострой, 2",https://chelyabinsk.cian.ru/sale/flat/292711117/
1-комн. квартира,2200000,102804,7,9,Вторичка,21.4,Null,4.4,Null,1,Null,Косметический,1987,Null,Null,Железобетонные,1,Индивидуальный тепловой пункт,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Тракторозаводский, мкр. Первоозерный, Вязовая ул., 29",https://chelyabinsk.cian.ru/sale/flat/294395274/
2-комн. квартира,2000000,48426,3,4,Вторичка,41.3,26.5,5.9,Null,1,Null,Косметический,1961,Null,Кирпичный,Железобетонные,3,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Ленинский, Днепровская ул., 2Д",https://chelyabinsk.cian.ru/sale/flat/286326882/
Студия,2200000,91667,8,10,Вторичка,24.0,13.0,5.0,2.7,Null,Null,Косметический,2013,Null,Панельный,Железобетонные,2,Центральное,Нет,Null,Null,1,"Челябинская область, Челябинск, р-н Тракторозаводский, мкр. Яблочный, ул. Конструктора Духова, 7",https://chelyabinsk.cian.ru/sale/flat/294246152/
2-комн. квартира,2200000,51163,4,4,Вторичка,43.0,30.0,6.0,2.6,1,1,Косметический,1961,Нет,Блочный,Железобетонные,3,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Металлургический, мкр. 1-й Аэропорт, Аэропорт поселок, 11",https://chelyabinsk.cian.ru/sale/flat/294516820/
1-комн. квартира,2150000,59722,8,9,Вторичка,36.0,18.0,12.0,2.7,1,Null,Евроремонт,1979,Null,Панельный,Железобетонные,2,Центральное,Нет,Null,Null,1,"Челябинская область, Челябинск, р-н Калининский, мкр. Северо-Запад, ул. Молодогвардейцев, 35А",https://chelyabinsk.cian.ru/sale/flat/287469697/
1-комн. квартира,2050000,93182,1,6,Вторичка,22.0,7.0,9.0,2.5,Null,1,Косметический,1977,Null,Панельный,Железобетонные,2,Центральное,Нет,Null,Null,Null,"Челябинская область, Челябинск, р-н Курчатовский, мкр. 7-й, Молдавская ул., 19",https://chelyabinsk.cian.ru/sale/flat/291516040/
Студия,2160000,109091,2,10,Вторичка,19.8,Null,Null,2.7,1,1,Косметический,2019,Null,Панельный,Железобетонные,6,Индивидуальный тепловой пункт,Нет,Null,Null,1,"Челябинская область, Челябинск, р-н Тракторозаводский, мкр. Чурилово, ул. 2-я Эльтонская, 44",https://chelyabinsk.cian.ru/sale/flat/293590862/
2-комн. квартира,2199000,44878,2,2,Вторичка,49.0,Null,6.0,3.0,1,1,Косметический,1956,Null,Null,Нет информации,2,Нет информации,Нет,Null,Null,Null,"Челябинская область, Челябинск, р-н Тракторозаводский, ул. Котина, 60",https://chelyabinsk.cian.ru/sale/flat/289934718/
1-комн. квартира,2100000,63253,3,10,Вторичка,33.2,17.6,8.6,2.51,1,1,Без ремонта,1984,Да,Панельный,Железобетонные,8,Индивидуальный тепловой пункт,Нет,Null,Null,1,"Челябинская область, Челябинск, р-н Тракторозаводский, ул. Хохрякова, 12а",https://chelyabinsk.cian.ru/sale/flat/294162767/
1-комн. квартира,2200000,60773,2,2,Вторичка,36.2,Null,7.0,Null,1,1,Косметический,1949,Null,Null,Нет информации,3,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Тракторозаводский, ул. Правдухина, 22",https://chelyabinsk.cian.ru/sale/flat/292800559/
2-комн. квартира,2200000,53659,4,5,Вторичка,41.0,Null,8.0,2.5,1,1,Косметический,1974,Null,Кирпичный,Железобетонные,2,Центральное,Нет,Null,Null,Null,"Челябинская область, Челябинск, р-н Металлургический, мкр. Молодежный Городок, Пекинская ул., 4",https://chelyabinsk.cian.ru/sale/flat/286302149/
1-комн. квартира,2000000,55556,4,6,Вторичка,36.0,Null,Null,2.5,Null,Null,Косметический,1961,Нет,Блочный,Железобетонные,2,Центральное,Нет,Null,Null,Null,"Челябинская область, Челябинск, р-н Металлургический, Байкальская ул., 46",https://chelyabinsk.cian.ru/sale/flat/294281444/
2-комн. квартира,1950000,54167,6,9,Вторичка,36.0,18.0,12.0,Null,1,Null,Косметический,1980,Нет,Панельный,Железобетонные,2,Центральное,Нет,Null,Null,1,"Челябинская область, Челябинск, р-н Тракторозаводский, ул. Марченко, 33В",https://chelyabinsk.cian.ru/sale/flat/282117295/
1-комн. квартира,2200000,68111,5,10,Вторичка,32.3,16.0,9.0,2.6,Null,Null,Косметический,2015,Null,Панельный,Железобетонные,3,Центральное,Нет,Null,Null,1,"Челябинская область, Челябинск, р-н Советский, мкр. Новосинеглазовский, Плановая ул., 3",https://chelyabinsk.cian.ru/sale/flat/293597005/
1-комн. квартира,2200000,91667,10,10,Вторичка,24.0,11.0,8.0,Null,Null,1,Косметический,2016,Null,Панельный,Железобетонные,4,Центральное,Нет,Null,Null,Null,"Челябинская область, Челябинск, р-н Тракторозаводский, мкр. Яблочный, ул. Конструктора Духова, 6",https://chelyabinsk.cian.ru/sale/flat/293121946/
2-комн. квартира,2200000,47414,1,5,Вторичка,46.4,30.0,7.0,2.6,1,Null,Косметический,1972,Null,Монолитный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Металлургический, ул. Приборостроителей, 1А",https://chelyabinsk.cian.ru/sale/flat/293325179/
1-комн. квартира,2246000,85011,6,16,Новостройка,26.42,Null,Null,Null,Null,Null,Null,Null,Null,Панельный,Null,Null,Null,Null,Null,Null,1,"Челябинская область, Челябинск, р-н Курчатовский, мкр. 50-й, ул. Александра Шмакова, 37",https://chelyabinsk.cian.ru/sale/flat/294484105/
2-комн. квартира,2330000,64011,4,9,Вторичка,36.4,16.1,11.3,Null,1,Null,Евроремонт,1978,Null,Панельный,Железобетонные,2,Центральное,Нет,Null,Null,1,"Челябинская область, Челябинск, р-н Тракторозаводский, ул. Марченко, 33Б",https://chelyabinsk.cian.ru/sale/flat/294068031/
1-комн. квартира,2300000,88975,2,17,Новостройка,25.85,Null,Null,Null,Null,Null,Null,Null,Null,Панельный,Null,Null,Null,Null,Null,Null,2,"Челябинская область, Челябинск, р-н Курчатовский, мкр. 50-й, ул. Александра Шмакова, 39",https://chelyabinsk.cian.ru/sale/flat/294484045/
1-комн. квартира,2300000,81560,1,9,Вторичка,28.2,12.4,7.9,2.5,1,Null,Косметический,1981,Null,Панельный,Железобетонные,3,Центральное,Нет,Null,Null,1,"Челябинская область, Челябинск, р-н Тракторозаводский, ул. Марченко, 27",https://chelyabinsk.cian.ru/sale/flat/292760836/
Студия,2291300,95670,2,10,Новостройка,23.95,11.1,5.0,2.7,1,1,Null,Null,Null,Панельный,Null,Null,Null,Null,Null,Null,Null,"Челябинская область, Челябинск, р-н Советский, мкр. Мебельный, ул. Блюхера",https://chelyabinsk.cian.ru/sale/flat/294507139/
1-комн. квартира,2300000,71875,1,5,Вторичка,32.0,Null,6.0,Null,1,1,Косметический,1969,Null,Кирпичный,Железобетонные,8,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Центральный, мкр. Заручейный, ул. 3-го Интернационала, 62",https://chelyabinsk.cian.ru/sale/flat/294509696/
1-комн. квартира,2400000,80000,8,10,Вторичка,30.0,Null,5.0,Null,1,1,Косметический,2019,Null,Панельный,Железобетонные,3,Индивидуальный тепловой пункт,Нет,Null,Null,Null,"Челябинская область, Челябинск, р-н Тракторозаводский, мкр. Чурилово, ул. 2-я Эльтонская, 50",https://chelyabinsk.cian.ru/sale/flat/294509636/
2-комн. квартира,2500000,56433,5,5,Вторичка,44.3,30.0,6.0,Null,Null,Null,Null,1958,Null,Панельный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Металлургический, ул. 60-летия Октября, 14",https://chelyabinsk.cian.ru/sale/flat/294481344/
2-комн. квартира,2500000,58548,3,3,Вторичка,42.7,27.1,5.6,2.5,1,1,Косметический,1960,Null,Блочный,Железобетонные,2,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Металлургический, ул. Вахтангова, 5",https://chelyabinsk.cian.ru/sale/flat/294471279/
1-комн. квартира,2300000,69697,8,9,Вторичка,33.0,Null,Null,2.7,1,Null,Косметический,1973,Да,Кирпичный,Железобетонные,2,Центральное,Нет,Центральное,Null,1,"Челябинская область, Челябинск, р-н Курчатовский, Кыштымская ул., 10",https://chelyabinsk.cian.ru/sale/flat/294450103/
1-комн. квартира,2400000,80537,3,5,Вторичка,29.8,17.0,6.0,Null,1,1,Косметический,1968,Null,Панельный,Железобетонные,8,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Ленинский, ул. Вагнера, 86А",https://chelyabinsk.cian.ru/sale/flat/278192603/
1-комн. квартира,2490000,84983,4,5,Вторичка,29.3,18.0,6.0,Null,1,1,Косметический,1975,Null,Null,Нет информации,1,Центральное,Нет,Null,Null,Null,"Челябинская область, Челябинск, р-н Советский, ул. Доватора, 7А",https://chelyabinsk.cian.ru/sale/flat/294258210/
2-комн. квартира,2300000,59740,3,3,Вторичка,38.5,20.0,5.0,2.65,1,1,Без ремонта,1958,Нет,Кирпичный,Железобетонные,2,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Советский, Днепропетровская ул., 18",https://chelyabinsk.cian.ru/sale/flat/290686361/
Студия,2500000,102881,10,10,Вторичка,24.3,15.3,4.0,2.7,Null,Null,Косметический,2022,Null,Панельный,Железобетонные,2,Центральное,Нет,Null,Null,Null,"Челябинская область, Челябинск, р-н Курчатовский, мкр. 51-й, ул. Профессора Благих, 71",https://chelyabinsk.cian.ru/sale/flat/288603585/
1-комн. квартира,2270000,71384,9,9,Вторичка,31.8,Null,6.0,Null,1,1,Null,1966,Null,Кирпичный,Железобетонные,1,Центральное,Нет,Центральное,Null,Null,"Челябинская область, Челябинск, р-н Металлургический, мкр. Бакал, Черкасская ул., 12",https://chelyabinsk.cian.ru/sale/flat/293673965/
