name,price,price_for_metr,floor_object,total_floors,type_of_home,square_home,live_square,kitchen_square,height_ceiling,bathroom,balcony,repair,yer_home,garbage_chute,type_home,type_of_overlap,entrances,heating,accident_rate,gas_supply,finishing,number_of_elevators,address,link
1-комн. квартира,1010000,82114,7,9,Вторичка,12.3,Null,5.0,Null,Null,Null,Null,1979,Null,Кирпичный,Железобетонные,1,Центральное,Нет,Центральное,Null,1,"Пермский край, Пермь, р-н Мотовилихинский, мкр. Вышка-2, ул. Гашкова, 5",https://perm.cian.ru/sale/flat/294272513/
1-комн. квартира,1180000,61780,1,5,Вторичка,19.1,16.8,Null,Null,1,Null,Косметический,1961,Null,Null,Нет информации,1,Нет информации,Да,Автономное,Null,Null,"Пермский край, Пермь, р-н Орджоникидзевский, мкр. Гайва, ул. Вильямса, 69",https://perm.cian.ru/sale/flat/294484017/
Студия,1230000,69492,4,5,Вторичка,17.7,Null,Null,Null,1,Null,Косметический,1961,Null,Null,Нет информации,1,Нет информации,Да,Автономное,Null,Null,"Пермский край, Пермь, р-н Орджоникидзевский, мкр. Гайва, ул. Вильямса, 69",https://perm.cian.ru/sale/flat/294385825/
Студия,1200000,62827,2,5,Вторичка,19.1,Null,Null,Null,2,Null,Косметический,1966,Null,Кирпичный,Железобетонные,5,Центральное,Нет,Null,Null,Null,"Пермский край, Пермь, р-н Орджоникидзевский, мкр. Голованово, Сестрорецкая ул., 19",https://perm.cian.ru/sale/flat/293638360/
1-комн. квартира,1390000,41994,5,5,Вторичка,33.1,18.0,6.0,2.5,1,Null,Косметический,1987,Null,Кирпичный,Нет информации,3,Центральное,Нет,Центральное,Null,Null,"Пермский край, Пермь, р-н Орджоникидзевский, мкр. Домостроительный, ул. Героя Васькина, 11",https://perm.cian.ru/sale/flat/291094086/
Студия,1570000,92353,5,9,Вторичка,17.0,12.0,Null,Null,1,Null,Евроремонт,1983,Null,Кирпичный,Железобетонные,1,Центральное,Нет,Null,Null,1,"Пермский край, Пермь, р-н Свердловский, мкр. Октябрьский, ул. Емельяна Ярославского, 10/7",https://perm.cian.ru/sale/flat/294263087/
1-комн. квартира,1450000,60669,5,5,Вторичка,23.9,Null,Null,Null,Null,Null,Null,1975,Нет,Панельный,Железобетонные,6,Центральное,Нет,Центральное,Null,Null,"Пермский край, Пермь, р-н Орджоникидзевский, мкр. Чусовской водозабор, Водозаборная ул., 1",https://perm.cian.ru/sale/flat/290992696/
1-комн. квартира,1499999,87209,1,5,Вторичка,17.2,Null,Null,Null,1,Null,Косметический,1984,Null,Панельный,Железобетонные,1,Центральное,Нет,Null,Null,Null,"Пермский край, Пермь, р-н Мотовилихинский, мкр. Вышка-2, Целинная ул., 13",https://perm.cian.ru/sale/flat/291904395/
Студия,1600000,121212,4,9,Вторичка,13.2,13.2,Null,2.5,1,1,Евроремонт,1979,Да,Кирпичный,Железобетонные,1,Центральное,Нет,Центральное,Null,2,"Пермский край, Пермь, р-н Мотовилихинский, мкр. Вышка-2, ул. Гашкова, 13",https://perm.cian.ru/sale/flat/294179254/
1-комн. квартира,1500000,80214,1,5,Вторичка,18.7,18.0,Null,2.48,1,Null,Косметический,1971,Нет,Кирпичный,Железобетонные,1,Центральное,Нет,Центральное,Null,Null,"Пермский край, Пермь, р-н Орджоникидзевский, мкр. Молодежный, ул. Академика Веденеева, 7",https://perm.cian.ru/sale/flat/293359799/
Студия,1520000,101333,1,5,Вторичка,15.0,15.0,Null,Null,1,Null,Дизайнерский,1964,Null,Кирпичный,Железобетонные,2,Центральное,Нет,Центральное,Null,Null,"Пермский край, Пермь, р-н Дзержинский, мкр. Комсомольский, ул. Машинистов, 49",https://perm.cian.ru/sale/flat/294495685/
Студия,1375000,80882,8,9,Вторичка,17.0,Null,Null,2.55,Null,Null,Косметический,1980,Да,Кирпичный,Железобетонные,1,Центральное,Нет,Null,Null,1,"Пермский край, Пермь, р-н Свердловский, мкр. Октябрьский, ул. Емельяна Ярославского, 10/2",https://perm.cian.ru/sale/flat/292547513/
1-комн. квартира,1350000,71053,2,5,Вторичка,19.0,12.0,3.0,2.5,1,Null,Косметический,1967,Null,Кирпичный,Железобетонные,3,Центральное,Нет,Центральное,Null,Null,"Пермский край, Пермь, р-н Кировский, мкр. Закамск, Торговая ул., 8",https://perm.cian.ru/sale/flat/291616524/
1-комн. квартира,1500000,85227,4,5,Вторичка,17.6,Null,Null,2.55,Null,Null,Косметический,1968,Null,Кирпичный,Железобетонные,1,Центральное,Нет,Null,Null,Null,"Пермский край, Пермь, р-н Кировский, Ласьвинская ул., 56",https://perm.cian.ru/sale/flat/294110301/
Студия,1400000,110236,6,9,Вторичка,12.7,Null,Null,2.5,1,Null,Дизайнерский,1983,Да,Кирпичный,Железобетонные,1,Центральное,Нет,Null,Null,1,"Пермский край, Пермь, р-н Свердловский, мкр. Октябрьский, ул. Емельяна Ярославского, 10",https://perm.cian.ru/sale/flat/293885238/
3-комн. квартира,1550000,34368,2,2,Вторичка,45.1,Null,7.0,Null,1,Null,Null,Null,Null,Деревянный,Null,Null,Null,Null,Null,Null,Null,"Пермский край, Пермь, р-н Мотовилихинский, мкр. Рабочий поселок, ул. Лифанова, 76",https://perm.cian.ru/sale/flat/293658791/
2-комн. квартира,1500000,39474,5,5,Вторичка,38.0,Null,Null,Null,Null,Null,Косметический,1987,Нет,Кирпичный,Нет информации,3,Центральное,Нет,Центральное,Null,Null,"Пермский край, Пермь, р-н Орджоникидзевский, мкр. Домостроительный, ул. Героя Васькина, 11",https://perm.cian.ru/sale/flat/288702229/
11/24 квартиры,1500000,20134,1,9,Вторичка,74.5,Null,6.0,2.5,1,1,Без ремонта,1980,Да,Кирпичный,Железобетонные,8,Центральное,Нет,Центральное,Null,1,"Пермский край, Пермь, р-н Дзержинский, мкр. Железнодорожный, Ветлужская ул., 58",https://perm.cian.ru/sale/flat/255023135/
1-комн. квартира,1900000,71970,1,5,Вторичка,26.4,12.8,7.0,2.5,Null,Null,Косметический,1993,Null,Панельный,Железобетонные,1,Центральное,Нет,Null,Null,Null,"Пермский край, Пермь, р-н Орджоникидзевский, мкр. Энергетик, Краснослудская ул., 9",https://perm.cian.ru/sale/flat/292971074/
Студия,1790000,102286,5,5,Вторичка,17.5,Null,Null,Null,1,Null,Косметический,1970,Null,Кирпичный,Железобетонные,3,Центральное,Нет,Центральное,Null,Null,"Пермский край, Пермь, р-н Свердловский, мкр. Свердловский, ул. Коминтерна, 28",https://perm.cian.ru/sale/flat/293364832/
Студия,1690000,120714,2,6,Вторичка,14.0,Null,Null,Null,Null,Null,Косметический,1975,Да,Кирпичный,Железобетонные,2,Центральное,Нет,Null,Null,Null,"Пермский край, Пермь, р-н Свердловский, мкр. Островский, Рабоче-крестьянская ул., 17",https://perm.cian.ru/sale/flat/294245645/
1-комн. квартира,1850000,92500,2,5,Вторичка,20.0,12.0,4.0,Null,1,Null,Косметический,1968,Null,Кирпичный,Железобетонные,2,Центральное,Нет,Центральное,Null,Null,"Пермский край, Пермь, р-н Свердловский, мкр. Владимирский, Серпуховская ул., 8",https://perm.cian.ru/sale/flat/270599609/
1-комн. квартира,1840000,60726,2,2,Вторичка,30.3,18.0,6.0,Null,1,1,Косметический,1961,Null,Кирпичный,Железобетонные,2,Центральное,Нет,Центральное,Null,Null,"Пермский край, Пермь, р-н Орджоникидзевский, мкр. Гайва, ул. Вильямса, 75",https://perm.cian.ru/sale/flat/294340834/
Апартаменты-студия,1650000,137500,5,5,Вторичка Апартаменты,12.0,Null,Null,Null,1,Null,Евроремонт,1981,Null,Панельный,Железобетонные,9,Центральное,Нет,Центральное,Null,Null,"Пермский край, Пермь, р-н Индустриальный, мкр. Нагорный, ул. Космонавта Беляева, 61",https://perm.cian.ru/sale/flat/293579307/
1-комн. квартира,1750000,97222,1,5,Вторичка,18.0,14.0,2.0,Null,1,Null,Евроремонт,1973,Null,Кирпичный,Железобетонные,2,Центральное,Нет,Центральное,Null,Null,"Пермский край, Пермь, р-н Свердловский, мкр. Владимирский, ул. 1-я Нейвинская, 1",https://perm.cian.ru/sale/flat/276783150/
1-комн. квартира,1800000,57508,2,2,Вторичка,31.3,Null,8.0,Null,1,Null,Косметический,1955,Null,Кирпичный,Деревянные,1,Центральное,Да,Null,Null,Null,"Пермский край, Пермь, р-н Свердловский, мкр. Владимирский, Серпуховская ул., 15",https://perm.cian.ru/sale/flat/272778031/
Студия,1700000,94444,9,10,Вторичка,18.0,Null,5.0,Null,1,Null,Дизайнерский,1981,Да,Кирпичный,Железобетонные,1,Центральное,Нет,Null,Null,1,"Пермский край, Пермь, р-н Свердловский, мкр. Октябрьский, ул. Емельяна Ярославского, 10/3",https://perm.cian.ru/sale/flat/289902132/
1-комн. квартира,1730000,74892,4,5,Вторичка,23.1,16.5,3.0,2.5,1,Null,Косметический,1967,Null,Кирпичный,Железобетонные,3,Центральное,Нет,Центральное,Null,Null,"Пермский край, Пермь, р-н Кировский, мкр. Закамск, Торговая ул., 8",https://perm.cian.ru/sale/flat/294460391/
1-комн. квартира,1900000,105556,3,5,Вторичка,18.0,13.0,3.0,Null,1,Null,Косметический,Null,Null,Кирпичный,Нет информации,Null,Нет информации,Нет,Null,Null,Null,"Пермский край, Пермь, р-н Индустриальный, мкр. Нагорный, ул. Геологов, 11/2",https://perm.cian.ru/sale/flat/287146854/
1-комн. квартира,1800000,58824,5,5,Вторичка,30.6,Null,6.0,Null,1,Null,Без ремонта,1966,Null,Панельный,Железобетонные,6,Центральное,Нет,Центральное,Null,Null,"Пермский край, Пермь, р-н Кировский, мкр. Новый Крым, Воронежская ул., 20",https://perm.cian.ru/sale/flat/286641379/
2-комн. квартира,1690000,40143,1,2,Вторичка,42.1,28.0,6.0,Null,Null,Null,Косметический,1956,Null,Null,Нет информации,3,Центральное,Да,Центральное,Null,Null,"Пермский край, Пермь, р-н Орджоникидзевский, мкр. Голованово, Корсуньская ул., 15",https://perm.cian.ru/sale/flat/293890600/
2-комн. квартира,1780000,39732,2,4,Вторичка,44.8,37.0,5.0,Null,1,Null,Косметический,1985,Null,Кирпичный,Нет информации,1,Центральное,Нет,Null,Null,Null,"Пермский край, Пермь, р-н Дзержинский, ул. ОПМС-14, 1",https://perm.cian.ru/sale/flat/290535816/
1/2 квартиры,1900000,41037,2,5,Вторичка,61.8,46.3,6.0,2.2,1,2,Без ремонта,1971,Null,Панельный,Нет информации,6,Центральное,Нет,Центральное,Null,Null,"Пермский край, Пермь, р-н Индустриальный, мкр. Балатово, просп. Декабристов, 16",https://perm.cian.ru/sale/flat/291201103/
Студия,1690000,134127,5,5,Вторичка,12.6,Null,Null,Null,1,Null,Дизайнерский,1971,Null,Кирпичный,Железобетонные,1,Котел/Квартирное отопление,Нет,Центральное,Null,Null,"Пермский край, Пермь, р-н Свердловский, мкр. Краснова, Серебрянский проезд, 17",https://perm.cian.ru/sale/flat/293311437/
Студия,1820000,158261,7,9,Вторичка,11.5,Null,Null,Null,Null,Null,Евроремонт,1975,Да,Кирпичный,Железобетонные,1,Центральное,Нет,Центральное,Null,2,"Пермский край, Пермь, р-н Дзержинский, мкр. Данилиха, ш. Космонавтов, 84А",https://perm.cian.ru/sale/flat/294111680/
Студия,1750000,132576,5,5,Вторичка,13.2,Null,Null,Null,1,Null,Дизайнерский,1975,Null,Кирпичный,Железобетонные,3,Центральное,Нет,Null,Null,Null,"Пермский край, Пермь, р-н Дзержинский, мкр. Светлый, Рабочая ул., 23",https://perm.cian.ru/sale/flat/294370662/
1-комн. квартира,1900000,76000,5,5,Вторичка,25.0,Null,6.0,Null,1,1,Косметический,1974,Null,Панельный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Пермский край, Пермь, р-н Орджоникидзевский, мкр. Домостроительный, ул. Александра Щербакова, 45",https://perm.cian.ru/sale/flat/293612500/
Апартаменты-студия,1910000,86036,4,5,Вторичка Апартаменты,22.2,17.2,Null,Null,1,1,Косметический,1984,Null,Панельный,Железобетонные,1,Центральное,Нет,Null,Null,Null,"Пермский край, Пермь, р-н Мотовилихинский, мкр. Вышка-2, Целинная ул., 13",https://perm.cian.ru/sale/flat/294320096/
1-комн. квартира,2149999,70033,3,3,Вторичка,30.7,Null,6.0,Null,1,Null,Косметический,1980,Null,Кирпичный,Железобетонные,2,Центральное,Нет,Центральное,Null,Null,"Пермский край, Пермь, р-н Дзержинский, ул. Докучаева, 27А",https://perm.cian.ru/sale/flat/294058192/
1-комн. квартира,2169000,67994,1,2,Вторичка,31.9,18.0,6.5,Null,Null,1,Null,1959,Null,Кирпичный,Деревянные,2,Центральное,Нет,Центральное,Null,1,"Пермский край, Пермь, р-н Мотовилихинский, мкр. Запруд, ул. Колыбалова, 14",https://perm.cian.ru/sale/flat/293982518/
1-комн. квартира,2100000,105000,1,4,Вторичка,20.0,Null,6.0,Null,1,1,Евроремонт,1963,Null,Кирпичный,Железобетонные,2,Центральное,Нет,Центральное,Null,Null,"Пермский край, Пермь, р-н Дзержинский, мкр. Парковый, Подлесная ул., 19/3",https://perm.cian.ru/sale/flat/292254973/
1-комн. квартира,2100000,66038,1,3,Вторичка,31.8,Null,6.0,Null,1,Null,Косметический,1960,Null,Кирпичный,Нет информации,Null,Центральное,Нет,Центральное,Null,Null,"Пермский край, Пермь, р-н Кировский, ул. Победы, 31",https://perm.cian.ru/sale/flat/294253504/
1-комн. квартира,2120000,75714,8,9,Вторичка,28.0,13.0,7.0,Null,1,1,Косметический,1991,Null,Null,Нет информации,1,Нет информации,Нет,Null,Null,1,"Пермский край, Пермь, р-н Орджоникидзевский, мкр. Левшино, Памирская ул., 28",https://perm.cian.ru/sale/flat/289457307/
1-комн. квартира,2200000,169231,4,5,Вторичка,13.0,4.0,4.0,Null,1,Null,Евроремонт,1983,Null,Кирпичный,Нет информации,1,Центральное,Нет,Центральное,Null,Null,"Пермский край, Пермь, р-н Ленинский, мкр. Центр, ул. Пушкина, 110",https://perm.cian.ru/sale/flat/293832571/
Студия,2100000,105000,1,4,Вторичка,20.0,12.0,3.0,Null,Null,1,Null,1963,Null,Кирпичный,Железобетонные,2,Центральное,Нет,Центральное,Null,1,"Пермский край, Пермь, р-н Дзержинский, мкр. Парковый, Подлесная ул., 19/3",https://perm.cian.ru/sale/flat/293797023/
1-комн. квартира,2100000,87500,1,5,Вторичка,24.0,17.0,5.0,2.6,1,Null,Косметический,1975,Null,Кирпичный,Железобетонные,3,Центральное,Нет,Null,Null,Null,"Пермский край, Пермь, р-н Орджоникидзевский, мкр. Молодежный, ул. Академика Веденеева, 13",https://perm.cian.ru/sale/flat/293503390/
Студия,1950000,84783,4,5,Вторичка,23.0,14.0,Null,2.0,Null,Null,Косметический,2015,Нет,Кирпичный,Железобетонные,9,Центральное,Нет,Центральное,Null,Null,"Пермский край, Пермь, р-н Орджоникидзевский, мкр. Камский, Ольховская ул., 6",https://perm.cian.ru/sale/flat/292756050/
1-комн. квартира,2200000,64327,5,5,Вторичка,34.2,16.0,6.0,2.5,Null,Null,Косметический,2016,Null,Кирпичный,Железобетонные,9,Центральное,Нет,Центральное,Null,Null,"Пермский край, Пермь, р-н Орджоникидзевский, мкр. Камский, Ольховская ул., 4",https://perm.cian.ru/sale/flat/291766808/
Студия,2200000,59946,1,2,Вторичка,36.7,Null,Null,Null,Null,Null,Косметический,Null,Нет,Блочный,Null,Null,Null,Null,Null,Null,Null,"Пермский край, Пермь, р-н Орджоникидзевский, мкр. Гайва, ул. Графтио, 6",https://perm.cian.ru/sale/flat/283789586/
0,2000000,64516,1,1,Вторичка,31.0,Null,Null,Null,Null,Null,Косметический,Null,Нет,Деревянный,Null,Null,Null,Null,Null,Null,Null,"Пермский край, Пермь, р-н Кировский, мкр. Кирова, Рижская ул., 1",https://perm.cian.ru/sale/flat/279109327/
1-комн. квартира,2130000,101429,5,5,Вторичка,21.0,Null,5.0,Null,1,1,Косметический,1960,Null,Кирпичный,Железобетонные,2,Центральное,Нет,Центральное,Null,Null,"Пермский край, Пермь, р-н Кировский, мкр. Нижняя Курья, Буксирная ул., 9",https://perm.cian.ru/sale/flat/294522593/
Студия,1950000,102632,5,5,Вторичка,19.0,Null,5.0,Null,1,Null,Евроремонт,1971,Null,Кирпичный,Железобетонные,2,Центральное,Нет,Null,Null,Null,"Пермский край, Пермь, р-н Свердловский, мкр. Громовский, Краснофлотская ул., 32",https://perm.cian.ru/sale/flat/293311113/
1-комн. квартира,2100000,62315,1,5,Вторичка,33.7,25.0,6.0,2.5,1,1,Косметический,2016,Нет,Кирпичный,Железобетонные,9,Центральное,Нет,Центральное,Null,Null,"Пермский край, Пермь, р-н Орджоникидзевский, мкр. Камский, Ольховская ул., 4",https://perm.cian.ru/sale/flat/294160854/
Студия,1950000,108333,5,5,Вторичка,18.0,18.0,Null,Null,1,Null,Косметический,1970,Да,Кирпичный,Железобетонные,2,Центральное,Нет,Центральное,Null,1,"Пермский край, Пермь, р-н Дзержинский, мкр. Светлый, ул. Малкова, 18",https://perm.cian.ru/sale/flat/292936210/
1-комн. квартира,1940000,97000,1,4,Вторичка,20.0,10.0,5.0,Null,Null,1,Евроремонт,1962,Null,Кирпичный,Железобетонные,3,Центральное,Нет,Центральное,Null,Null,"Пермский край, Пермь, р-н Свердловский, мкр. Октябрьский, ул. Анвара Гатауллина, 10",https://perm.cian.ru/sale/flat/293395689/
2-комн. квартира,2180000,50935,2,3,Вторичка,42.8,25.6,7.0,3.0,1,Null,Косметический,1959,Null,Кирпичный,Деревянные,3,Центральное,Нет,Центральное,Null,Null,"Пермский край, Пермь, р-н Кировский, мкр. Новый Крым, ул. 2-я Буровая, 13",https://perm.cian.ru/sale/flat/294292903/
1-комн. квартира,2159000,72939,1,2,Вторичка,29.6,17.7,7.0,Null,1,Null,Косметический,1958,Null,Null,Деревянные,8,Центральное,Нет,Центральное,Null,Null,"Пермский край, Пермь, р-н Свердловский, мкр. Октябрьский, Брестская ул., 13",https://perm.cian.ru/sale/flat/294369323/
1-комн. квартира,2200000,88000,1,5,Вторичка,25.0,13.0,6.1,Null,1,1,Косметический,1970,Null,Панельный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Пермский край, Пермь, р-н Кировский, Химградская ул., 39",https://perm.cian.ru/sale/flat/293139800/
1-комн. квартира,2200000,72607,1,2,Вторичка,30.3,Null,5.0,Null,Null,Null,Null,1959,Null,Кирпичный,Деревянные,8,Центральное,Нет,Центральное,Null,Null,"Пермский край, Пермь, р-н Свердловский, мкр. Октябрьский, ул. Лукоянова, 41",https://perm.cian.ru/sale/flat/293275604/
1-комн. квартира,2100000,70000,5,5,Вторичка,30.0,18.0,6.0,2.5,1,Null,Косметический,1968,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Пермский край, Пермь, р-н Орджоникидзевский, мкр. Гайва, ул. Репина, 31",https://perm.cian.ru/sale/flat/294066245/
1-комн. квартира,2188000,63977,1,2,Вторичка,34.2,18.0,7.0,Null,1,Null,Косметический,1957,Null,Кирпичный,Деревянные,8,Центральное,Нет,Центральное,Null,Null,"Пермский край, Пермь, р-н Свердловский, мкр. Октябрьский, Весенняя ул., 8",https://perm.cian.ru/sale/flat/294155141/
1-комн. квартира,2149000,68006,3,3,Вторичка,31.6,17.0,6.0,Null,1,1,Косметический,1961,Null,Кирпичный,Нет информации,2,Нет информации,Нет,Null,Null,Null,"Пермский край, Пермь, р-н Кировский, мкр. Новый Крым, ул. Фадеева, 10",https://perm.cian.ru/sale/flat/293043417/
1-комн. квартира,2200000,75862,3,5,Вторичка,29.0,18.0,4.0,2.5,1,1,Косметический,1961,Null,Кирпичный,Железобетонные,3,Центральное,Нет,Центральное,Null,Null,"Пермский край, Пермь, р-н Кировский, мкр. Старые Водники, ул. Калинина, 17",https://perm.cian.ru/sale/flat/291939847/
1-комн. квартира,2000000,70922,1,5,Вторичка,28.2,Null,6.0,Null,1,Null,Косметический,1964,Null,Null,Нет информации,4,Нет информации,Нет,Null,Null,Null,"Пермский край, Пермь, р-н Орджоникидзевский, мкр. Кислотные Дачи, ул. Генерала Черняховского, 25",https://perm.cian.ru/sale/flat/292172769/
1-комн. квартира,2100000,74468,6,9,Вторичка,28.2,13.1,6.5,2.55,1,1,Косметический,1991,Null,Null,Нет информации,1,Нет информации,Нет,Null,Null,1,"Пермский край, Пермь, р-н Орджоникидзевский, мкр. Левшино, Памирская ул., 28",https://perm.cian.ru/sale/flat/293778676/
2-комн. квартира,1950000,68905,9,9,Вторичка,28.3,Null,5.0,2.5,Null,Null,Косметический,1979,Да,Кирпичный,Железобетонные,1,Центральное,Нет,Центральное,Null,2,"Пермский край, Пермь, р-н Мотовилихинский, мкр. Вышка-2, ул. Гашкова, 13",https://perm.cian.ru/sale/flat/290138763/
1-комн. квартира,2100000,66667,1,3,Вторичка,31.5,18.0,6.0,Null,1,Null,Косметический,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,"Пермский край, Пермь, р-н Кировский, Новоржевская ул., 15",https://perm.cian.ru/sale/flat/294417491/
1-комн. квартира,2100000,121387,3,5,Вторичка,17.3,12.7,Null,Null,2,Null,Косметический,1970,Null,Кирпичный,Железобетонные,3,Центральное,Нет,Null,Null,Null,"Пермский край, Пермь, р-н Ленинский, мкр. Центр, ул. Пушкина, 108",https://perm.cian.ru/sale/flat/288974730/
Студия,2170000,108500,2,3,Вторичка,20.0,Null,Null,Null,1,Null,Дизайнерский,1953,Null,Кирпичный,Деревянные,1,Центральное,Нет,Центральное,Null,Null,"Пермский край, Пермь, р-н Ленинский, мкр. Разгуляй, ул. Николая Островского, 9",https://perm.cian.ru/sale/flat/293020493/
1-комн. квартира,2200000,73333,2,4,Вторичка,30.0,Null,6.0,Null,1,1,Косметический,1964,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Пермский край, Пермь, р-н Орджоникидзевский, мкр. Молодежный, ул. Косякова, 5",https://perm.cian.ru/sale/flat/292448761/
1-комн. квартира,2150000,63050,5,5,Вторичка,34.1,19.8,6.9,2.5,1,1,Косметический,1989,Null,Панельный,Железобетонные,6,Центральное,Нет,Центральное,Null,Null,"Пермский край, Пермь, р-н Кировский, мкр. Новый Крым, Воронежская ул., 17А",https://perm.cian.ru/sale/flat/293888838/
2-комн. квартира,2000000,55402,5,9,Вторичка,36.1,26.0,2.0,2.5,1,Null,Без ремонта,1986,Да,Кирпичный,Железобетонные,1,Центральное,Нет,Null,Null,1,"Пермский край, Пермь, р-н Мотовилихинский, мкр. Вышка-2, Целинная ул., 23",https://perm.cian.ru/sale/flat/294137357/
Студия,1950000,86283,5,5,Вторичка,22.6,Null,Null,2.7,1,1,Косметический,2015,Null,Кирпичный,Железобетонные,9,Центральное,Нет,Центральное,Null,Null,"Пермский край, Пермь, р-н Орджоникидзевский, мкр. Камский, Ольховская ул., 6",https://perm.cian.ru/sale/flat/292364566/
1-комн. квартира,2150000,68254,5,5,Вторичка,31.5,19.2,6.2,Null,Null,Null,Косметический,1962,Null,Панельный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Пермский край, Пермь, р-н Кировский, ул. Победы, 35",https://perm.cian.ru/sale/flat/292312120/
2-комн. квартира,1999000,81926,1,5,Вторичка,24.4,Null,Null,2.48,1,Null,Косметический,1971,Нет,Кирпичный,Железобетонные,1,Центральное,Нет,Центральное,Null,Null,"Пермский край, Пермь, р-н Орджоникидзевский, мкр. Молодежный, ул. Академика Веденеева, 7",https://perm.cian.ru/sale/flat/291487461/
Студия,2190000,138608,3,9,Вторичка,15.8,Null,Null,Null,1,Null,Без ремонта,1983,Да,Кирпичный,Железобетонные,1,Центральное,Нет,Null,Null,1,"Пермский край, Пермь, р-н Мотовилихинский, мкр. Рабочий поселок, ул. Николая Быстрых, 5",https://perm.cian.ru/sale/flat/293018940/
Студия,2200000,129412,5,5,Вторичка,17.0,Null,Null,Null,Null,Null,Евроремонт,1969,Null,Кирпичный,Железобетонные,1,Центральное,Нет,Центральное,Null,Null,"Пермский край, Пермь, р-н Индустриальный, мкр. Балатово, Стахановская ул., 49А",https://perm.cian.ru/sale/flat/293837747/
Студия,2100000,118644,5,5,Вторичка,17.7,Null,Null,Null,1,Null,Дизайнерский,1971,Null,Кирпичный,Железобетонные,1,Котел/Квартирное отопление,Нет,Центральное,Null,Null,"Пермский край, Пермь, р-н Свердловский, мкр. Краснова, Серебрянский проезд, 17",https://perm.cian.ru/sale/flat/293313382/
2-комн. квартира,1999999,44444,1,5,Вторичка,45.0,Null,Null,Null,Null,Null,Косметический,1969,Null,Кирпичный,Железобетонные,2,Центральное,Нет,Центральное,Null,Null,"Пермский край, Пермь, р-н Орджоникидзевский, мкр. Заозерье, ул. Трясолобова, 104",https://perm.cian.ru/sale/flat/287857592/
2-комн. квартира,2150000,55128,1,2,Вторичка,39.0,24.1,4.6,Null,1,Null,Косметический,1960,Null,Кирпичный,Железобетонные,2,Центральное,Нет,Центральное,Null,Null,"Пермский край, Пермь, р-н Кировский, Новоржевская ул., 32",https://perm.cian.ru/sale/flat/294089290/
2-комн. квартира,2350000,97917,3,5,Вторичка,24.0,16.0,5.0,2.6,1,Null,Косметический,1975,Null,Кирпичный,Железобетонные,3,Центральное,Нет,Null,Null,Null,"Пермский край, Пермь, р-н Орджоникидзевский, мкр. Молодежный, ул. Академика Веденеева, 13",https://perm.cian.ru/sale/flat/294076811/
1-комн. квартира,2350000,111905,17,21,Вторичка,21.0,Null,Null,2.7,1,1,Косметический,2015,Нет,Null,Железобетонные,2,Индивидуальный тепловой пункт,Нет,Null,Null,2,"Пермский край, Пермь, р-н Кировский, мкр. Закамск, Автозаводская ул., 30",https://perm.cian.ru/sale/flat/294175622/
1-комн. квартира,2400000,81356,1,5,Вторичка,29.5,Null,Null,2.5,1,Null,Евроремонт,1968,Null,Кирпичный,Железобетонные,6,Центральное,Нет,Центральное,Null,Null,"Пермский край, Пермь, р-н Дзержинский, мкр. Железнодорожный, Хабаровская ул., 153",https://perm.cian.ru/sale/flat/286764228/
2-комн. квартира,2300000,62162,5,5,Вторичка,37.0,Null,Null,Null,Null,Null,Null,1973,Нет,Панельный,Железобетонные,6,Центральное,Нет,Центральное,Null,Null,"Пермский край, Пермь, р-н Кировский, мкр. Новый Крым, Воронежская ул., 3",https://perm.cian.ru/sale/flat/292543231/
1-комн. квартира,2290000,83273,5,5,Вторичка,27.5,17.0,4.0,Null,Null,1,Косметический,1961,Null,Кирпичный,Железобетонные,3,Центральное,Нет,Центральное,Null,Null,"Пермский край, Пермь, р-н Кировский, мкр. Старые Водники, ул. Калинина, 17",https://perm.cian.ru/sale/flat/293127019/
2-комн. квартира,2290000,52644,1,2,Вторичка,43.5,30.0,7.0,Null,1,Null,Косметический,1960,Null,Кирпичный,Деревянные,2,Центральное,Да,Null,Null,Null,"Пермский край, Пермь, р-н Кировский, ул. Богдана Хмельницкого, 26",https://perm.cian.ru/sale/flat/293568101/
Студия,2300000,69277,3,3,Вторичка,33.2,24.2,4.0,Null,1,Null,Косметический,2014,Null,Монолитный,Железобетонные,1,Центральное,Нет,Автономное,Null,Null,"Пермский край, Пермь, р-н Мотовилихинский, мкр. Запруд-2, ул. Журналиста Дементьева, 48",https://perm.cian.ru/sale/flat/293635886/
1-комн. квартира,2500000,97656,9,9,Вторичка,25.6,16.6,4.0,Null,1,Null,Евроремонт,1991,Null,Кирпичный,Железобетонные,1,Центральное,Нет,Центральное,Null,Null,"Пермский край, Пермь, р-н Индустриальный, мкр. Ераничи, просп. Декабристов, 41",https://perm.cian.ru/sale/flat/293025421/
