name,price,price_for_metr,floor_object,total_floors,type_of_home,square_home,live_square,kitchen_square,height_ceiling,bathroom,balcony,repair,yer_home,garbage_chute,type_home,type_of_overlap,entrances,heating,accident_rate,gas_supply,finishing,number_of_elevators,address,link
Доля,1065000,16905,1,2,Вторичка,63.0,43.0,8.0,Null,1,Null,Без ремонта,1954,Null,Кирпичный,Железобетонные,2,Центральное,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Куйбышевский, мкр. 116-й километр, Соцгород поселок, ул. Фасадная, 3А",https://samara.cian.ru/sale/flat/288184663/
33/108 квартиры,1200000,28571,2,2,Вторичка,42.0,28.0,9.0,Null,Null,Null,Косметический,1969,Null,Кирпичный,Железобетонные,2,Центральное,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Куйбышевский, мкр. Красный Кряжок, ул. Красный Кряжок, 74",https://samara.cian.ru/sale/flat/293577094/
2-комн. квартира,1300000,37143,2,9,Вторичка,35.0,27.0,3.0,Null,Null,Null,Косметический,Null,Да,Кирпичный,Null,Null,Null,Null,Null,Null,1,"Самарская область, Самара, р-н Красноглинский, Береза поселок, 4-й квартал, 25А",https://samara.cian.ru/sale/flat/294030469/
Студия,1100000,47826,5,5,Вторичка,23.0,15.0,3.0,Null,Null,Null,Косметический,Null,Null,Кирпичный,Null,Null,Null,Null,Null,Null,Null,"Самарская область, Самара, р-н Красноглинский, мкр. Мехзавод, 2-й квартал, 10",https://samara.cian.ru/sale/flat/293865081/
16/45 квартиры,1050000,23179,5,5,Вторичка,70.3,45.3,8.8,4.0,Null,Null,Косметический,1958,Да,Кирпичный,Железобетонные,12,Центральное,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Кировский, мкр. Металлург, ул. Победы, 141",https://samara.cian.ru/sale/flat/293243976/
19/71 квартиры,1200000,10178,7,9,Вторичка,117.9,19.2,10.0,Null,Null,Null,Косметический,1985,Null,Кирпичный,Железобетонные,1,Центральное,Нет,Null,Null,1,"Самарская область, Самара, р-н Куйбышевский, мкр. 116-й километр, Соцгород поселок, пер. Долотный, 16",https://samara.cian.ru/sale/flat/289367917/
1-комн. квартира,1300000,43189,1,5,Вторичка,30.1,14.7,8.7,Null,Null,Null,Без ремонта,1990,Null,Кирпичный,Железобетонные,2,Центральное,Нет,Null,Null,Null,"Самарская область, Самара, р-н Красноглинский, мкр. Береза, 2-й квартал, 14",https://samara.cian.ru/sale/flat/292304819/
1-комн. квартира,1100000,61111,2,5,Вторичка,18.0,10.0,3.0,Null,Null,Null,Косметический,1965,Null,Кирпичный,Железобетонные,3,Центральное,Нет,Null,Null,Null,"Самарская область, Самара, р-н Красноглинский, мкр. Береза, 3-й квартал, 2",https://samara.cian.ru/sale/flat/294332849/
1-комн. квартира,1300000,45614,1,9,Вторичка,28.5,12.0,11.5,Null,1,Null,Косметический,1978,Null,Кирпичный,Железобетонные,1,Центральное,Нет,Центральное,Null,1,"Самарская область, Самара, р-н Красноглинский, мкр. Прибрежный, ул. Никонова, 5",https://samara.cian.ru/sale/flat/293361742/
1-комн. квартира,1275000,67105,2,5,Вторичка,19.0,12.0,4.0,2.48,Null,Null,Косметический,1965,Null,Кирпичный,Железобетонные,2,Центральное,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Промышленный, просп. Юных Пионеров, 57",https://samara.cian.ru/sale/flat/285618880/
Студия,1100000,78571,3,6,Вторичка,14.0,10.0,2.0,Null,Null,Null,Косметический,1966,Null,Кирпичный,Железобетонные,3,Центральное,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Советский, пер. 2-й Безымянный, 4А",https://samara.cian.ru/sale/flat/293983490/
1-комн. квартира,1250000,96154,1,5,Вторичка,13.0,13.0,Null,Null,1,Null,Евроремонт,1960,Null,Кирпичный,Железобетонные,3,Центральное,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Советский, Физкультурная ул., 15",https://samara.cian.ru/sale/flat/291921766/
1-комн. квартира,1150000,60526,1,2,Вторичка,19.0,14.0,3.0,3.0,1,Null,Евроремонт,1952,Null,Кирпичный,Железобетонные,2,Центральное,Да,Центральное,Null,Null,"Самарская область, Самара, р-н Куйбышевский, мкр. 116-й километр, Соцгород поселок, ул. Кишиневская, 10",https://samara.cian.ru/sale/flat/291369421/
Студия,1290000,86000,1,5,Вторичка,15.0,11.0,Null,Null,Null,Null,Косметический,1972,Да,Кирпичный,Железобетонные,1,Центральное,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Промышленный, ул. Свободы, 82а",https://samara.cian.ru/sale/flat/293883696/
1/2 квартиры,1170000,19500,5,5,Вторичка,60.0,44.6,7.0,Null,1,1,Косметический,1967,Null,Панельный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Советский, Балаковская ул., 14",https://samara.cian.ru/sale/flat/285844114/
1-комн. квартира,1250000,38941,3,3,Вторичка,32.1,17.0,6.0,Null,Null,1,Без ремонта,1962,Null,Кирпичный,Железобетонные,2,Центральное,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Красноглинский, мкр. Прибрежный, ул. Прибрежная, 10/1",https://samara.cian.ru/sale/flat/293133288/
1/2 квартиры,1300000,47273,1,5,Вторичка,47.0,27.5,6.0,Null,1,Null,Косметический,1973,Null,Блочный,Железобетонные,6,Центральное,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Кировский, мкр. 12,15, Черемшанская ул., 240",https://samara.cian.ru/sale/flat/272896941/
1/4 квартиры,1100000,26190,1,3,Вторичка,69.1,42.0,15.0,Null,1,Null,Косметический,2011,Null,Кирпичный,Железобетонные,4,Котел/Квартирное отопление,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Красноглинский, мкр. Крутые ключи, 32",https://samara.cian.ru/sale/flat/293654332/
1-комн. квартира,1590000,133613,1,5,Вторичка,11.9,3.9,3.0,Null,Null,Null,Косметический,1970,Null,Кирпичный,Железобетонные,2,Центральное,Нет,Null,Null,Null,"Самарская область, Самара, р-н Советский, ул. Победы, 7ак2",https://samara.cian.ru/sale/flat/293877342/
1/2 квартиры,1500000,26786,1,1,Вторичка,56.0,30.0,10.0,Null,1,Null,Без ремонта,Null,Null,Кирпичный,Null,Null,Null,Null,Null,Null,Null,"Самарская область, Самара, р-н Кировский, мкр. Яблонька, Техническая ул., 16",https://samara.cian.ru/sale/flat/293985517/
2-комн. квартира,1400000,26415,3,9,Вторичка,53.0,32.4,11.9,Null,Null,1,Косметический,1978,Null,Кирпичный,Железобетонные,1,Центральное,Нет,Центральное,Null,1,"Самарская область, Самара, р-н Красноглинский, мкр. Прибрежный, ул. Никонова, 5",https://samara.cian.ru/sale/flat/291015475/
1-комн. квартира,1372000,59913,4,5,Вторичка,22.9,12.0,5.0,Null,1,1,Косметический,1986,Null,Блочный,Железобетонные,2,Центральное,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Куйбышевский, мкр. 113-й километр, 113 километр поселок, ул. Липяговская, 3",https://samara.cian.ru/sale/flat/292649302/
Студия,1600000,94118,5,5,Вторичка,17.0,17.0,Null,Null,1,1,Косметический,1976,Null,Null,Железобетонные,3,Центральное,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Промышленный, Теннисная ул., 29",https://samara.cian.ru/sale/flat/292801940/
1-комн. квартира,1600000,87432,5,5,Вторичка,18.3,Null,5.0,Null,Null,1,Косметический,1966,Null,Кирпичный,Железобетонные,2,Центральное,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Советский, Балаковская ул., 18",https://samara.cian.ru/sale/flat/294322416/
1-комн. квартира,1500000,41783,5,5,Вторичка,35.9,Null,6.0,Null,1,1,Косметический,1985,Null,Блочный,Железобетонные,3,Центральное,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Красноглинский, Прибрежный поселок, ул. Прибрежная, 53",https://samara.cian.ru/sale/flat/293888729/
1-комн. квартира,1350000,108000,1,5,Вторичка,12.5,8.0,4.0,Null,Null,Null,Косметический,1963,Null,Кирпичный,Железобетонные,3,Центральное,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Промышленный, ул. Свободы, 76",https://samara.cian.ru/sale/flat/294448119/
1-комн. квартира,1450000,53704,1,2,Вторичка,27.0,18.0,4.0,Null,1,Null,Косметический,1917,Нет,Кирпичный,Деревянные,1,Нет информации,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Самарский, мкр. Центр, Пионерская ул., 49",https://samara.cian.ru/sale/flat/294509073/
Студия,1320000,88000,3,3,Вторичка,15.0,12.0,2.0,Null,1,Null,Косметический,1939,Null,Кирпичный,Нет информации,3,Центральное,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Октябрьский, ул. Ерошевского, 1",https://samara.cian.ru/sale/flat/290002959/
1-комн. квартира,1450000,58000,2,5,Вторичка,25.0,14.0,5.0,2.8,1,1,Без ремонта,1977,Null,Кирпичный,Железобетонные,6,Центральное,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Промышленный, Теннисная ул., 31",https://samara.cian.ru/sale/flat/292631020/
1-комн. квартира,1600000,93567,4,5,Вторичка,17.1,Null,Null,Null,1,Null,Косметический,1971,Нет,Кирпичный,Железобетонные,3,Центральное,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Промышленный, мкр. 7,8, просп. Карла Маркса, 356",https://samara.cian.ru/sale/flat/293821440/
1-комн. квартира,1600000,76997,1,5,Вторичка,20.78,14.5,2.5,2.5,1,Null,Косметический,1976,Null,Null,Железобетонные,3,Центральное,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Промышленный, Теннисная ул., 29",https://samara.cian.ru/sale/flat/293843028/
1-комн. квартира,1600000,69565,5,5,Вторичка,23.0,14.0,3.0,2.8,1,Null,Косметический,1977,Null,Кирпичный,Железобетонные,6,Центральное,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Промышленный, Теннисная ул., 31",https://samara.cian.ru/sale/flat/291894558/
Студия,1600000,100000,4,5,Вторичка,16.0,9.0,2.0,Null,1,Null,Косметический,1973,Null,Кирпичный,Железобетонные,2,Центральное,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Промышленный, Теннисная ул., 25",https://samara.cian.ru/sale/flat/294110882/
Квартира свободной планировки,1350000,50000,1,2,Вторичка,27.0,19.0,4.0,2.0,1,Null,Косметический,1917,Null,Кирпичный,Деревянные,1,Нет информации,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Самарский, мкр. Центр, Пионерская ул., 49",https://samara.cian.ru/sale/flat/291203855/
1-комн. квартира,1600000,88889,4,5,Вторичка,18.0,12.0,3.0,2.8,1,Null,Косметический,1977,Null,Кирпичный,Железобетонные,6,Центральное,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Промышленный, Теннисная ул., 31",https://samara.cian.ru/sale/flat/294239669/
21/46 квартиры,1600000,22663,1,2,Вторичка,70.6,22.0,8.0,3.0,Null,Null,Евроремонт,1959,Null,Null,Нет информации,2,Центральное,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Кировский, мкр. Яблонька, ул. Парадная, 3",https://samara.cian.ru/sale/flat/292789138/
17/51 квартиры,1550000,19136,3,5,Вторичка,81.0,Null,10.0,3.2,1,1,Косметический,1956,Да,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Кировский, мкр. Металлург, ул. Свободы, 181",https://samara.cian.ru/sale/flat/294258167/
17/51 квартиры,1500000,75000,3,5,Вторичка,81.0,17.0,9.0,3.0,1,1,Евроремонт,Null,Null,Кирпичный,Null,Null,Null,Null,Null,Null,Null,"Самарская область, Самара, р-н Кировский, мкр. Металлург, ул. Елизарова, 30",https://samara.cian.ru/sale/flat/292795547/
1-комн. квартира,1730000,43250,1,3,Вторичка,40.0,21.0,10.0,Null,Null,Null,Без ремонта,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,"Самарская область, Самара, р-н Красноглинский, 3-й проезд, 5",https://samara.cian.ru/sale/flat/276732449/
1-комн. квартира,1750000,90674,3,5,Вторичка,19.3,10.3,4.0,Null,Null,Null,Косметический,1968,Null,Кирпичный,Железобетонные,2,Центральное,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Кировский, мкр. Металлург, ул. Свободы, 183",https://samara.cian.ru/sale/flat/292847022/
1-комн. квартира,1800000,100000,2,5,Вторичка,18.0,9.0,4.0,Null,Null,Null,Null,1971,Null,Кирпичный,Железобетонные,3,Центральное,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Промышленный, мкр. 7,8, просп. Карла Маркса, 352",https://samara.cian.ru/sale/flat/292243402/
1-комн. квартира,1650000,94828,5,5,Вторичка,17.4,8.4,4.0,Null,Null,Null,Косметический,1968,Null,Панельный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Кировский, мкр. Металлург, Юбилейная ул., 34",https://samara.cian.ru/sale/flat/294083835/
2-комн. квартира,1800000,41002,1,4,Вторичка,43.9,28.0,6.0,Null,Null,Null,Косметический,1963,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Красноглинский, мкр. Береза, 1-й квартал, 5",https://samara.cian.ru/sale/flat/293171857/
1-комн. квартира,1880000,65734,5,5,Вторичка,28.6,16.0,6.0,Null,Null,1,Косметический,1984,Null,Панельный,Железобетонные,8,Центральное,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Кировский, мкр. Зубчаниновка, ул. Аэропорт 2, 8",https://samara.cian.ru/sale/flat/291850141/
Студия,1700000,89947,4,5,Вторичка,18.9,11.9,Null,Null,1,Null,Косметический,1968,Да,Панельный,Железобетонные,3,Центральное,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Кировский, мкр. 13,14, ул. Георгия Димитрова, 38",https://samara.cian.ru/sale/flat/292224669/
1-комн. квартира,1850000,73123,2,2,Вторичка,25.3,14.8,4.9,Null,Null,Null,Косметический,1940,Null,Null,Нет информации,Null,Нет информации,Нет,Null,Null,Null,"Самарская область, Самара, р-н Красноглинский, мкр. Мехзавод, 2-й квартал, 37",https://samara.cian.ru/sale/flat/294173269/
1-комн. квартира,1850000,64014,4,5,Вторичка,28.9,16.4,5.8,Null,1,1,Косметический,1984,Null,Панельный,Железобетонные,8,Центральное,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Кировский, мкр. Зубчаниновка, ул. Аэропорт 2, 8",https://samara.cian.ru/sale/flat/294211480/
1-комн. квартира,1750000,56452,1,4,Вторичка,31.0,18.0,6.0,Null,Null,Null,Косметический,Null,Null,Кирпичный,Null,Null,Null,Null,Null,Null,Null,"Самарская область, Самара, р-н Красноглинский, мкр. Береза, 1-й квартал",https://samara.cian.ru/sale/flat/293865080/
2-комн. квартира,1800000,40359,5,5,Вторичка,44.6,30.0,6.0,Null,1,1,Косметический,1973,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Красноглинский, мкр. Береза, 3-й квартал, 4",https://samara.cian.ru/sale/flat/290912053/
1-комн. квартира,1650000,132000,4,4,Вторичка,12.5,8.0,4.0,Null,Null,1,Косметический,1960,Null,Null,Нет информации,3,Центральное,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Октябрьский, Революционная ул., 90",https://samara.cian.ru/sale/flat/294444925/
Студия,1870000,93500,2,2,Вторичка,20.0,Null,Null,Null,Null,Null,Евроремонт,Null,Нет,Null,Null,Null,Null,Null,Null,Null,Null,"Самарская область, Самара, р-н Самарский, мкр. Центр, Галактионовская ул., 24",https://samara.cian.ru/sale/flat/292705846/
Студия,1890000,102162,4,5,Вторичка,18.5,10.5,3.0,Null,Null,Null,Null,1973,Null,Кирпичный,Железобетонные,2,Центральное,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Промышленный, Теннисная ул., 25",https://samara.cian.ru/sale/flat/291391925/
Студия,1770000,103509,3,9,Вторичка,17.1,10.0,2.1,Null,Null,Null,Null,1980,Null,Кирпичный,Железобетонные,1,Центральное,Нет,Центральное,Null,1,"Самарская область, Самара, р-н Промышленный, мкр. Юнгородок, просп. Кирова, 73",https://samara.cian.ru/sale/flat/293603801/
2-комн. квартира,1700000,42500,1,1,Вторичка,40.0,Null,Null,2.5,1,Null,Косметический,Null,Null,Деревянный,Null,Null,Null,Null,Null,Null,Null,"Самарская область, Самара, р-н Октябрьский, Учительский пер., 2",https://samara.cian.ru/sale/flat/269211107/
1-комн. квартира,1900000,113095,4,5,Вторичка,16.8,Null,4.8,Null,Null,1,Без ремонта,1976,Нет,Блочный,Железобетонные,2,Центральное,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Кировский, мкр. Зубчаниновка, Конный проезд, 2",https://samara.cian.ru/sale/flat/289178256/
Студия,1900000,86364,2,5,Вторичка,22.0,18.0,4.0,2.7,1,Null,Косметический,1974,Null,Null,Железобетонные,3,Центральное,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Промышленный, Теннисная ул., 27",https://samara.cian.ru/sale/flat/294414963/
4-комн. квартира,1700000,18681,4,4,Вторичка,91.0,48.0,18.0,2.6,1,Null,Евроремонт,1965,Null,Блочный,Железобетонные,3,Центральное,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Куйбышевский, мкр. 113-й километр, 113 километр поселок, ул. Липяговская, 5",https://samara.cian.ru/sale/flat/294172323/
1-комн. квартира,1750000,53681,2,2,Вторичка,32.6,15.6,6.7,Null,1,1,Без ремонта,Null,Null,Кирпичный,Null,Null,Null,Null,Null,Null,Null,"Самарская область, Самара, р-н Красноглинский, Поселок Козелковская станция, ул. Козелковская, 3",https://samara.cian.ru/sale/flat/290765150/
1-комн. квартира,1650000,51562,1,2,Вторичка,32.0,20.0,6.0,3.0,1,Null,Без ремонта,1957,Null,Null,Нет информации,Null,Нет информации,Нет,Null,Null,Null,"Самарская область, Самара, р-н Красноглинский, мкр. Мехзавод, 13-й квартал, 4",https://samara.cian.ru/sale/flat/294375030/
1-комн. квартира,1750000,57190,1,4,Вторичка,30.6,18.5,6.1,Null,Null,Null,Евроремонт,1964,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Красноглинский, мкр. Береза, 1-й квартал, 1",https://samara.cian.ru/sale/flat/292786976/
3-комн. квартира,2075000,32937,5,5,Вторичка,63.0,49.0,6.0,Null,1,1,Без ремонта,1972,Null,Блочный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Куйбышевский, мкр. 113-й километр, ул. Липяговская, 4",https://samara.cian.ru/sale/flat/287800231/
2-комн. квартира,1950000,71691,2,3,Вторичка,27.2,18.0,4.2,Null,Null,Null,Косметический,1894,Null,Null,Деревянные,2,Центральное,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Самарский, мкр. Центр, Комсомольская ул., 45",https://samara.cian.ru/sale/flat/271425064/
2-комн. квартира,1950000,48750,4,9,Вторичка,40.0,29.9,5.0,Null,1,Null,Косметический,1975,Null,Кирпичный,Железобетонные,1,Центральное,Нет,Центральное,Null,2,"Самарская область, Самара, р-н Промышленный, просп. Кирова, 36",https://samara.cian.ru/sale/flat/282746756/
Доля,1950000,34821,3,12,Вторичка,56.0,34.0,7.0,Null,Null,Null,Без ремонта,1975,Null,Кирпичный,Железобетонные,1,Центральное,Нет,Null,Null,1,"Самарская область, Самара, р-н Октябрьский, ул. Советской Армии, 285",https://samara.cian.ru/sale/flat/278412209/
2-комн. квартира,2150000,49425,7,9,Вторичка,43.5,27.0,10.0,Null,Null,Null,Косметический,1985,Null,Кирпичный,Железобетонные,1,Центральное,Нет,Null,Null,1,"Самарская область, Самара, р-н Куйбышевский, мкр. 116-й километр, Соцгород поселок, пер. Долотный, 16",https://samara.cian.ru/sale/flat/263644604/
1-комн. квартира,2150000,73883,2,3,Вторичка,29.1,16.0,8.0,2.6,1,Null,Без ремонта,2016,Null,Кирпичный,Железобетонные,3,Котел/Квартирное отопление,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Красноглинский, ул. Мира, 73",https://samara.cian.ru/sale/flat/293063997/
1-комн. квартира,2000000,71429,1,1,Вторичка,28.0,14.0,8.0,Null,Null,Null,Null,1957,Null,Кирпичный,Железобетонные,Null,Печь,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Куйбышевский, мкр. Кряж, ул. Силаева, 10",https://samara.cian.ru/sale/flat/290506250/
3-комн. квартира,1950000,36111,1,4,Вторичка,54.0,40.0,6.0,Null,Null,Null,Косметический,1963,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Красноглинский, мкр. Береза, 1-й квартал, 6",https://samara.cian.ru/sale/flat/280312529/
2-комн. квартира,2200000,56995,2,2,Вторичка,38.6,27.9,5.7,Null,Null,Null,Косметический,1959,Null,Null,Нет информации,Null,Нет информации,Нет,Null,Null,Null,"Самарская область, Самара, р-н Красноглинский, мкр. Мехзавод, 13-й квартал, 16",https://samara.cian.ru/sale/flat/292709917/
1-комн. квартира,2150000,97727,5,9,Вторичка,22.0,12.0,5.0,Null,Null,1,Null,1998,Null,Кирпичный,Железобетонные,1,Центральное,Нет,Центральное,Null,1,"Самарская область, Самара, р-н Куйбышевский, мкр. Сухая Самарка, Белорусская ул., 95",https://samara.cian.ru/sale/flat/294479773/
1-комн. квартира,1950000,65000,4,5,Вторичка,30.0,16.0,6.0,Null,1,1,Косметический,1972,Да,Панельный,Железобетонные,6,Центральное,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Кировский, мкр. Зубчаниновка, ул. Аэропорт 2, 6",https://samara.cian.ru/sale/flat/283351846/
1-комн. квартира,2000000,66445,2,9,Вторичка,30.1,18.0,5.5,2.5,1,Null,Без ремонта,1979,Да,Кирпичный,Железобетонные,1,Центральное,Нет,Центральное,Null,1,"Самарская область, Самара, р-н Куйбышевский, мкр. 116-й километр, Соцгород поселок, ул. Калининградская, 3",https://samara.cian.ru/sale/flat/294365505/
1-комн. квартира,2100000,58333,2,2,Вторичка,36.0,20.0,8.0,Null,1,Null,Косметический,Null,Null,Null,Нет информации,Null,Нет информации,Нет,Null,Null,Null,"Самарская область, Самара, р-н Красноглинский, Красная Глинка поселок, 2-й квартал, 14",https://samara.cian.ru/sale/flat/274147269/
1-комн. квартира,2100000,65625,2,2,Вторичка,32.0,Null,5.0,Null,Null,1,Косметический,1962,Null,Блочный,Смешанные,2,Центральное,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Куйбышевский, мкр. Ружейный, Рубежный поселок, ул. Воздушного Флота, 1",https://samara.cian.ru/sale/flat/293963890/
2-комн. квартира,2000000,46512,3,4,Вторичка,43.0,30.0,6.0,Null,1,1,Косметический,1963,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Красноглинский, мкр. Береза, 1-й квартал, 5",https://samara.cian.ru/sale/flat/290912861/
1-комн. квартира,2190000,73986,3,5,Вторичка,29.6,Null,5.0,Null,1,1,Косметический,1976,Null,Блочный,Железобетонные,2,Центральное,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Кировский, мкр. Зубчаниновка, Конный проезд, 2",https://samara.cian.ru/sale/flat/294440246/
1-комн. квартира,2150000,107500,3,9,Вторичка,20.0,11.0,4.0,Null,Null,Null,Косметический,1976,Null,Кирпичный,Железобетонные,1,Центральное,Нет,Null,Null,1,"Самарская область, Самара, р-н Советский, Аэродромная ул., 58А",https://samara.cian.ru/sale/flat/294484328/
2-комн. квартира,2200000,50575,1,2,Вторичка,43.5,27.2,5.1,Null,1,Null,Косметический,1936,Нет,Кирпичный,Железобетонные,2,Центральное,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Куйбышевский, мкр. Красный Кряжок, Эльтонская ул., 6",https://samara.cian.ru/sale/flat/294446743/
1-комн. квартира,2100000,95455,2,2,Вторичка,22.0,11.0,6.0,Null,Null,Null,Косметический,Null,Null,Кирпичный,Деревянные,1,Центральное,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Самарский, мкр. Центр, Ленинградская ул., 32",https://samara.cian.ru/sale/flat/293391257/
2-комн. квартира,1920000,43736,1,2,Вторичка,43.9,Null,Null,2.7,Null,Null,Косметический,1962,Нет,Блочный,Железобетонные,2,Центральное,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Куйбышевский, мкр. Кряж, ул. Северная, 12",https://samara.cian.ru/sale/flat/287646859/
3-комн. квартира,1990000,37547,1,2,Вторичка,53.0,38.0,6.0,Null,1,Null,Косметический,Null,Null,Кирпичный,Null,Null,Null,Null,Null,Null,Null,"Самарская область, Самара, р-н Куйбышевский, мкр. Кряж, Лысвенская ул., 37",https://samara.cian.ru/sale/flat/289140242/
1-комн. квартира,2200000,59459,2,9,Вторичка,37.0,18.0,10.0,2.6,1,Null,Косметический,1976,Да,Кирпичный,Нет информации,1,Нет информации,Нет,Null,Null,1,"Самарская область, Самара, р-н Промышленный, просп. Кирова, 36А",https://samara.cian.ru/sale/flat/287253708/
1-комн. квартира,1990000,61994,2,2,Вторичка,32.1,20.0,6.0,Null,1,Null,Косметический,1959,Null,Кирпичный,Нет информации,Null,Нет информации,Нет,Null,Null,Null,"Самарская область, Самара, р-н Красноглинский, мкр. Мехзавод, 13-й квартал, 17",https://samara.cian.ru/sale/flat/293598252/
1-комн. квартира,2100000,71429,1,1,Вторичка,29.4,18.0,6.0,Null,1,Null,Косметический,1957,Null,Блочный,Деревянные,2,Центральное,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Кировский, мкр. Металлург, Олимпийская ул., 6",https://samara.cian.ru/sale/flat/293620485/
1-комн. квартира,2200000,58667,1,9,Вторичка,37.5,17.5,9.0,2.5,1,1,Косметический,1995,Да,Монолитный,Железобетонные,2,Центральное,Нет,Центральное,Null,1,"Самарская область, Самара, р-н Кировский, мкр. Зубчаниновка, Смышляевское ш., 1",https://samara.cian.ru/sale/flat/292673778/
1-комн. квартира,2200000,78571,2,3,Вторичка,28.0,14.2,7.6,2.7,1,Null,Косметический,2016,Null,Кирпичный,Железобетонные,2,Котел/Квартирное отопление,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Красноглинский, ул. Мира, 67",https://samara.cian.ru/sale/flat/294025466/
1-комн. квартира,2150000,102381,5,9,Вторичка,21.0,12.0,4.0,2.7,1,1,Косметический,1998,Да,Кирпичный,Железобетонные,1,Центральное,Нет,Центральное,Null,1,"Самарская область, Самара, р-н Куйбышевский, мкр. Сухая Самарка, Белорусская ул., 95",https://samara.cian.ru/sale/flat/293490556/
1-комн. квартира,2000000,60606,1,2,Вторичка,33.0,20.0,4.0,3.0,1,Null,Косметический,1953,Нет,Кирпичный,Железобетонные,1,Печь,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Промышленный, пер. Юрия Павлова, 3",https://samara.cian.ru/sale/flat/275033764/
1-комн. квартира,2000000,96154,7,9,Вторичка,20.8,12.0,4.5,Null,1,1,Косметический,1981,Да,Кирпичный,Железобетонные,1,Центральное,Нет,Центральное,Null,1,"Самарская область, Самара, р-н Промышленный, мкр. Юнгородок, Заводское ш., 65",https://samara.cian.ru/sale/flat/279250888/
1-комн. квартира,2200000,73333,1,3,Вторичка,30.0,16.0,5.5,2.7,1,Null,Без ремонта,1961,Да,Кирпичный,Железобетонные,3,Центральное,Нет,Центральное,Null,Null,"Самарская область, Самара, р-н Кировский, мкр. Зубчаниновка, ул. Воеводина, 4А",https://samara.cian.ru/sale/flat/294196434/
